chr1	57123070	57127470	PTmerged7	4400	+	PTmerged7	FVB_NJ_v1
chr1	57157073	57172601	PTmerged6	15528	-	PTmerged6	129S1_SvImJ_v1
chr1	57183284	57187750	PTmerged7	4466	+	PTmerged7	PWK_PhJ_v1
chr1	57386394	57401922	PTmerged6	15528	-	PTmerged6	GRCm39
chr1	57831625	57836025	PTmerged7	4400	+	PTmerged7	DBA_2J_v1
chr1	58055917	58071445	PTmerged6	15528	-	PTmerged6	LP_J_v1
chr1	58401319	58405719	PTmerged7	4400	+	PTmerged7	A_J_v1
chr1	58432899	58437302	PTmerged7	4403	+	PTmerged7	BALB_cJ_v1
chr1	59504951	59509354	PTmerged7	4403	+	PTmerged7	CAST_EiJ_v1
chr1	59529360	59544888	PTmerged6	15528	-	PTmerged6	C57BL_6NJ_v1
chr1	59653373	59663309	PTmerged8	9936	-	PTmerged8	FVB_NJ_v1
chr1	59666987	59671390	PTmerged7	4403	+	PTmerged7	WSB_EiJ_v1
chr1	59727973	59737948	PTmerged8	9975	-	PTmerged8	PWK_PhJ_v1
chr1	59960012	59964412	PTmerged7	4400	+	PTmerged7	NZO_HlLtJ_v1
chr1	60060113	60064516	PTmerged7	4403	+	PTmerged7	AKR_J_v1
chr1	60297139	60301539	PTmerged7	4400	+	PTmerged7	C3H_HeJ_v1
chr1	60354164	60364100	PTmerged8	9936	-	PTmerged8	DBA_2J_v1
chr1	60515906	60520306	PTmerged7	4400	+	PTmerged7	GRCm39
chr1	60561944	60566344	PTmerged7	4400	+	PTmerged7	129S1_SvImJ_v1
chr1	60631840	60638169	PTmerged9	6329	-	PTmerged9	FVB_NJ_v1
chr1	60724120	60730498	PTmerged9	6378	-	PTmerged9	PWK_PhJ_v1
chr1	60948610	60958547	PTmerged8	9937	-	PTmerged8	A_J_v1
chr1	61025274	61035208	PTmerged8	9934	-	PTmerged8	BALB_cJ_v1
chr1	61235932	61251391	PTmerged6	15459	-	PTmerged6	CBA_J_v1
chr1	61354750	61361060	PTmerged9	6310	-	PTmerged9	DBA_2J_v1
chr1	61426361	61430761	PTmerged7	4400	+	PTmerged7	LP_J_v1
chr1	61933957	61940286	PTmerged9	6329	-	PTmerged9	A_J_v1
chr1	62022502	62028811	PTmerged9	6309	-	PTmerged9	BALB_cJ_v1
chr1	62159005	62168962	PTmerged8	9957	-	PTmerged8	CAST_EiJ_v1
chr1	62330221	62340200	PTmerged8	9979	-	PTmerged8	WSB_EiJ_v1
chr1	62606244	62616182	PTmerged8	9938	-	PTmerged8	NZO_HlLtJ_v1
chr1	62629411	62639347	PTmerged8	9936	-	PTmerged8	AKR_J_v1
chr1	62906945	62916882	PTmerged8	9937	-	PTmerged8	C3H_HeJ_v1
chr1	62908301	62912701	PTmerged7	4400	+	PTmerged7	C57BL_6NJ_v1
chr1	63088865	63098804	PTmerged8	9939	-	PTmerged8	GRCm39
chr1	63175426	63185364	PTmerged8	9938	-	PTmerged8	129S1_SvImJ_v1
chr1	63211343	63217671	PTmerged9	6328	-	PTmerged9	CAST_EiJ_v1
chr1	63359187	63365497	PTmerged9	6310	-	PTmerged9	WSB_EiJ_v1
chr1	63531169	63536811	PTmerged10	5642	-	PTmerged10	FVB_NJ_v1
chr1	63652175	63658538	PTmerged9	6363	-	PTmerged9	NZO_HlLtJ_v1
chr1	63653796	63660127	PTmerged9	6331	-	PTmerged9	AKR_J_v1
chr1	63682783	63687973	PTmerged10	5190	-	PTmerged10	PWK_PhJ_v1
chr1	63948167	63954497	PTmerged9	6330	-	PTmerged9	C3H_HeJ_v1
chr1	64063470	64073396	PTmerged8	9926	-	PTmerged8	LP_J_v1
chr1	64068608	64074917	PTmerged9	6309	-	PTmerged9	GRCm39
chr1	64203621	64209951	PTmerged9	6330	-	PTmerged9	129S1_SvImJ_v1
chr1	64278125	64284558	PTmerged10	6433	-	PTmerged10	DBA_2J_v1
chr1	64281207	64297743	PTmerged6	16536	-	PTmerged6	NOD_ShiLtJ_v1
chr1	64882015	64890276	PTmerged10	8261	-	PTmerged10	A_J_v1
chr1	64896265	64900665	PTmerged7	4400	+	PTmerged7	CBA_J_v1
chr1	64966741	64971910	PTmerged10	5169	-	PTmerged10	BALB_cJ_v1
chr1	65097780	65106227	PTmerged9	8447	-	PTmerged9	LP_J_v1
chr1	65607006	65616955	PTmerged8	9949	-	PTmerged8	C57BL_6NJ_v1
chr1	66256004	66261204	PTmerged10	5200	-	PTmerged10	CAST_EiJ_v1
chr1	66424069	66430283	PTmerged10	6214	-	PTmerged10	WSB_EiJ_v1
chr1	66684266	66690575	PTmerged9	6309	-	PTmerged9	C57BL_6NJ_v1
chr1	66699538	66704779	PTmerged10	5241	-	PTmerged10	NZO_HlLtJ_v1
chr1	66740048	66745242	PTmerged10	5194	-	PTmerged10	AKR_J_v1
chr1	66987972	66993149	PTmerged10	5177	-	PTmerged10	C3H_HeJ_v1
chr1	67039690	67044859	PTmerged10	5169	-	PTmerged10	GRCm39
chr1	67261212	67266423	PTmerged10	5211	-	PTmerged10	129S1_SvImJ_v1
chr1	67696127	67706065	PTmerged8	9938	-	PTmerged8	CBA_J_v1
chr1	67770953	67775356	PTmerged7	4403	+	PTmerged7	NOD_ShiLtJ_v1
chr1	68222242	68228834	PTmerged10	6592	-	PTmerged10	LP_J_v1
chr1	68846509	68852819	PTmerged9	6310	-	PTmerged9	CBA_J_v1
chr1	69865641	69870810	PTmerged10	5169	-	PTmerged10	C57BL_6NJ_v1
chr1	70605558	70615496	PTmerged8	9938	-	PTmerged8	NOD_ShiLtJ_v1
chr1	71055733	71065548	PTmerged11	9815	-	PTmerged11	FVB_NJ_v1
chr1	71329625	71339838	PTmerged11	10213	-	PTmerged11	PWK_PhJ_v1
chr1	71648806	71656760	PTmerged12	7954	.	PTmerged12	FVB_NJ_v1
chr1	71734713	71742692	PTmerged9	7979	-	PTmerged9	NOD_ShiLtJ_v1
chr1	71873796	71883788	PTmerged11	9992	-	PTmerged11	DBA_2J_v1
chr1	71920137	71928109	PTmerged12	7972	.	PTmerged12	PWK_PhJ_v1
chr1	72130158	72137773	PTmerged10	7615	-	PTmerged10	CBA_J_v1
chr1	72449864	72457818	PTmerged12	7954	.	PTmerged12	DBA_2J_v1
chr1	72542855	72554289	PTmerged11	11434	-	PTmerged11	A_J_v1
chr1	72609426	72619403	PTmerged11	9977	-	PTmerged11	BALB_cJ_v1
chr1	73131651	73139605	PTmerged12	7954	.	PTmerged12	A_J_v1
chr1	73192616	73200570	PTmerged12	7954	.	PTmerged12	BALB_cJ_v1
chr1	74218007	74228019	PTmerged11	10012	-	PTmerged11	CAST_EiJ_v1
chr1	74429184	74439117	PTmerged11	9933	-	PTmerged11	WSB_EiJ_v1
chr1	74554819	74565690	PTmerged11	10871	-	PTmerged11	AKR_J_v1
chr1	74604521	74614498	PTmerged11	9977	-	PTmerged11	GRCm39
chr1	74621788	74632630	PTmerged11	10842	-	PTmerged11	NZO_HlLtJ_v1
chr1	74831915	74839889	PTmerged12	7974	.	PTmerged12	CAST_EiJ_v1
chr1	74892661	74902532	PTmerged11	9871	-	PTmerged11	C3H_HeJ_v1
chr1	75043748	75051703	PTmerged12	7955	.	PTmerged12	WSB_EiJ_v1
chr1	75096511	75102952	PTmerged10	6441	-	PTmerged10	NOD_ShiLtJ_v1
chr1	75160821	75168775	PTmerged12	7954	.	PTmerged12	AKR_J_v1
chr1	75174136	75184113	PTmerged11	9977	-	PTmerged11	129S1_SvImJ_v1
chr1	75185575	75193529	PTmerged12	7954	.	PTmerged12	GRCm39
chr1	75231833	75239787	PTmerged12	7954	.	PTmerged12	NZO_HlLtJ_v1
chr1	75494034	75501988	PTmerged12	7954	.	PTmerged12	C3H_HeJ_v1
chr1	75773061	75781015	PTmerged12	7954	.	PTmerged12	129S1_SvImJ_v1
chr1	76280153	76291501	PTmerged11	11348	-	PTmerged11	LP_J_v1
chr1	76897334	76905288	PTmerged12	7954	.	PTmerged12	LP_J_v1
chr1	78093631	78103608	PTmerged11	9977	-	PTmerged11	C57BL_6NJ_v1
chr1	78721451	78730095	PTmerged12	8644	.	PTmerged12	C57BL_6NJ_v1
chr1	80628489	80642146	PTmerged11	13657	-	PTmerged11	CBA_J_v1
chr1	81282529	81290483	PTmerged12	7954	.	PTmerged12	CBA_J_v1
chr1	84033005	84042782	PTmerged11	9777	-	PTmerged11	NOD_ShiLtJ_v1
chr1	84329944	84337482	PTmerged13	7538	+	PTmerged13	FVB_NJ_v1
chr1	84578264	84585808	PTmerged13	7544	+	PTmerged13	PWK_PhJ_v1
chr1	84640591	84648542	PTmerged12	7951	.	PTmerged12	NOD_ShiLtJ_v1
chr1	84701529	84715344	PTmerged14	13815	-	PTmerged14	FVB_NJ_v1
chr1	84705311	84711243	PTmerged15	5932	.	PTmerged15	FVB_NJ_v1
chr1	85018414	85045034	PTmerged14	26620	-	PTmerged14	PWK_PhJ_v1
chr1	85265295	85272833	PTmerged13	7538	+	PTmerged13	DBA_2J_v1
chr1	85640950	85663246	PTmerged14	22296	-	PTmerged14	DBA_2J_v1
chr1	85644863	85655451	PTmerged15	10588	.	PTmerged15	DBA_2J_v1
chr1	85975026	85982564	PTmerged13	7538	+	PTmerged13	A_J_v1
chr1	86103596	86111132	PTmerged13	7536	+	PTmerged13	BALB_cJ_v1
chr1	86407348	86422488	PTmerged14	15140	-	PTmerged14	A_J_v1
chr1	86410875	86418288	PTmerged15	7413	.	PTmerged15	A_J_v1
chr1	86546176	86582959	PTmerged14	36783	-	PTmerged14	BALB_cJ_v1
chr1	86558659	86578112	PTmerged15	19453	.	PTmerged15	BALB_cJ_v1
chr1	87866682	87874218	PTmerged13	7536	+	PTmerged13	GRCm39
chr1	87990395	87997927	PTmerged13	7532	+	PTmerged13	CAST_EiJ_v1
chr1	87999715	88019548	PTmerged16	19833	+	PTmerged16	FVB_NJ_v1
chr1	88183934	88197689	PTmerged14	13755	-	PTmerged14	GRCm39
chr1	88187721	88193647	PTmerged15	5926	.	PTmerged15	GRCm39
chr1	88296525	88304059	PTmerged13	7534	+	PTmerged13	WSB_EiJ_v1
chr1	88376100	88396488	PTmerged16	20388	+	PTmerged16	PWK_PhJ_v1
chr1	88476311	88480869	PTmerged14	4558	-	PTmerged14	CAST_EiJ_v1
chr1	88522923	88530459	PTmerged13	7536	+	PTmerged13	AKR_J_v1
chr1	88632663	88640201	PTmerged13	7538	+	PTmerged13	NZO_HlLtJ_v1
chr1	88712678	88733087	PTmerged14	20409	-	PTmerged14	WSB_EiJ_v1
chr1	88719367	88727534	PTmerged15	8167	.	PTmerged15	WSB_EiJ_v1
chr1	88793168	88800704	PTmerged13	7536	+	PTmerged13	C3H_HeJ_v1
chr1	88960967	88981601	PTmerged16	20634	+	PTmerged16	DBA_2J_v1
chr1	88964529	88987896	PTmerged14	23367	-	PTmerged14	AKR_J_v1
chr1	88970184	88976400	PTmerged15	6216	.	PTmerged15	AKR_J_v1
chr1	89008816	89030548	PTmerged14	21732	-	PTmerged14	NZO_HlLtJ_v1
chr1	89012604	89022080	PTmerged15	9476	.	PTmerged15	NZO_HlLtJ_v1
chr1	89196207	89221583	PTmerged14	25376	-	PTmerged14	C3H_HeJ_v1
chr1	89205888	89212335	PTmerged15	6447	.	PTmerged15	C3H_HeJ_v1
chr1	89332500	89340038	PTmerged13	7538	+	PTmerged13	129S1_SvImJ_v1
chr1	89457993	89483790	PTmerged17	25797	-	PTmerged17	FVB_NJ_v1
chr1	89675103	89689390	PTmerged14	14287	-	PTmerged14	129S1_SvImJ_v1
chr1	89678927	89685065	PTmerged15	6138	.	PTmerged15	129S1_SvImJ_v1
chr1	89735221	89755041	PTmerged16	19820	+	PTmerged16	A_J_v1
chr1	89823644	89849597	PTmerged17	25953	-	PTmerged17	PWK_PhJ_v1
chr1	89851402	89861743	PTmerged18	10341	+	PTmerged18	FVB_NJ_v1
chr1	89920285	89940793	PTmerged16	20508	+	PTmerged16	BALB_cJ_v1
chr1	90070387	90080598	PTmerged19	10211	+	PTmerged19	FVB_NJ_v1
chr1	90215845	90226108	PTmerged18	10263	+	PTmerged18	PWK_PhJ_v1
chr1	90352491	90359369	PTmerged20	6878	+	PTmerged20	FVB_NJ_v1
chr1	90363712	90371250	PTmerged13	7538	+	PTmerged13	LP_J_v1
chr1	90390084	90416320	PTmerged17	26236	-	PTmerged17	DBA_2J_v1
chr1	90434991	90444987	PTmerged19	9996	+	PTmerged19	PWK_PhJ_v1
chr1	90706008	90709312	PTmerged20	3304	+	PTmerged20	PWK_PhJ_v1
chr1	90774069	90796229	PTmerged14	22160	-	PTmerged14	LP_J_v1
chr1	90776375	90786655	PTmerged18	10280	+	PTmerged18	DBA_2J_v1
chr1	90777853	90786254	PTmerged15	8401	.	PTmerged15	LP_J_v1
chr1	91009612	91019823	PTmerged19	10211	+	PTmerged19	DBA_2J_v1
chr1	91193945	91220562	PTmerged17	26617	-	PTmerged17	A_J_v1
chr1	91366748	91394140	PTmerged17	27392	-	PTmerged17	BALB_cJ_v1
chr1	91470864	91490549	PTmerged16	19685	+	PTmerged16	GRCm39
chr1	91581016	91591319	PTmerged18	10303	+	PTmerged18	A_J_v1
chr1	91762505	91772700	PTmerged18	10195	+	PTmerged18	BALB_cJ_v1
chr1	91800105	91810317	PTmerged19	10212	+	PTmerged19	A_J_v1
chr1	91968769	91988555	PTmerged16	19786	+	PTmerged16	CAST_EiJ_v1
chr1	91983401	91993612	PTmerged19	10211	+	PTmerged19	BALB_cJ_v1
chr1	92081484	92120704	PTmerged20	39220	+	PTmerged20	A_J_v1
chr1	92223806	92248414	PTmerged16	24608	+	PTmerged16	WSB_EiJ_v1
chr1	92272343	92280166	PTmerged20	7823	+	PTmerged20	BALB_cJ_v1
chr1	92396609	92420499	PTmerged16	23890	+	PTmerged16	AKR_J_v1
chr1	92418619	92440407	PTmerged16	21788	+	PTmerged16	NZO_HlLtJ_v1
chr1	92622389	92642113	PTmerged16	19724	+	PTmerged16	C3H_HeJ_v1
chr1	92639905	92647441	PTmerged13	7536	+	PTmerged13	C57BL_6NJ_v1
chr1	92903902	92929737	PTmerged17	25835	-	PTmerged17	GRCm39
chr1	93081419	93105190	PTmerged14	23771	-	PTmerged14	C57BL_6NJ_v1
chr1	93081807	93103024	PTmerged16	21217	+	PTmerged16	129S1_SvImJ_v1
chr1	93085100	93098308	PTmerged15	13208	.	PTmerged15	C57BL_6NJ_v1
chr1	93290937	93301195	PTmerged18	10258	+	PTmerged18	GRCm39
chr1	93459666	93487847	PTmerged17	28181	-	PTmerged17	CAST_EiJ_v1
chr1	93507467	93517678	PTmerged19	10211	+	PTmerged19	GRCm39
chr1	93719993	93745805	PTmerged17	25812	-	PTmerged17	WSB_EiJ_v1
chr1	93779791	93786662	PTmerged20	6871	+	PTmerged20	GRCm39
chr1	93871254	93881570	PTmerged18	10316	+	PTmerged18	CAST_EiJ_v1
chr1	93882935	93908735	PTmerged17	25800	-	PTmerged17	AKR_J_v1
chr1	93909613	93935661	PTmerged17	26048	-	PTmerged17	NZO_HlLtJ_v1
chr1	94099885	94109918	PTmerged19	10033	+	PTmerged19	CAST_EiJ_v1
chr1	94121313	94131533	PTmerged18	10220	+	PTmerged18	WSB_EiJ_v1
chr1	94135582	94162296	PTmerged17	26714	-	PTmerged17	C3H_HeJ_v1
chr1	94256098	94278611	PTmerged16	22513	+	PTmerged16	LP_J_v1
chr1	94281742	94291997	PTmerged18	10255	+	PTmerged18	AKR_J_v1
chr1	94299292	94309545	PTmerged18	10253	+	PTmerged18	NZO_HlLtJ_v1
chr1	94351473	94361735	PTmerged19	10262	+	PTmerged19	WSB_EiJ_v1
chr1	94512131	94522342	PTmerged19	10211	+	PTmerged19	AKR_J_v1
chr1	94528587	94538798	PTmerged19	10211	+	PTmerged19	NZO_HlLtJ_v1
chr1	94537260	94548578	PTmerged18	11318	+	PTmerged18	C3H_HeJ_v1
chr1	94579007	94608454	PTmerged17	29447	-	PTmerged17	129S1_SvImJ_v1
chr1	94642718	94650327	PTmerged20	7609	+	PTmerged20	WSB_EiJ_v1
chr1	94765933	94776144	PTmerged19	10211	+	PTmerged19	C3H_HeJ_v1
chr1	94802712	94810371	PTmerged20	7659	+	PTmerged20	AKR_J_v1
chr1	94831258	94837927	PTmerged20	6669	+	PTmerged20	NZO_HlLtJ_v1
chr1	94983369	94994870	PTmerged18	11501	+	PTmerged18	129S1_SvImJ_v1
chr1	95211205	95222563	PTmerged19	11358	+	PTmerged19	129S1_SvImJ_v1
chr1	95611489	95619025	PTmerged13	7536	+	PTmerged13	CBA_J_v1
chr1	95761525	95791243	PTmerged17	29718	-	PTmerged17	LP_J_v1
chr1	96063216	96097388	PTmerged14	34172	-	PTmerged14	CBA_J_v1
chr1	96071763	96078437	PTmerged15	6674	.	PTmerged15	CBA_J_v1
chr1	96160870	96171099	PTmerged18	10229	+	PTmerged18	LP_J_v1
chr1	96392389	96402600	PTmerged19	10211	+	PTmerged19	LP_J_v1
chr1	96645468	96668891	PTmerged16	23423	+	PTmerged16	C57BL_6NJ_v1
chr1	96697341	96700410	PTmerged20	3069	+	PTmerged20	LP_J_v1
chr1	98174671	98201709	PTmerged17	27038	-	PTmerged17	C57BL_6NJ_v1
chr1	98601305	98611563	PTmerged18	10258	+	PTmerged18	C57BL_6NJ_v1
chr1	98833373	98843584	PTmerged19	10211	+	PTmerged19	C57BL_6NJ_v1
chr1	98863374	98870912	PTmerged13	7538	+	PTmerged13	NOD_ShiLtJ_v1
chr1	99457773	99474635	PTmerged14	16862	-	PTmerged14	NOD_ShiLtJ_v1
chr1	99461660	99470381	PTmerged15	8721	.	PTmerged15	NOD_ShiLtJ_v1
chr1	99702056	99712009	PTmerged21	9953	+	PTmerged21	FVB_NJ_v1
chr1	99743027	99768224	PTmerged16	25197	+	PTmerged16	CBA_J_v1
chr1	99816867	99825587	PTmerged21	8720	+	PTmerged21	PWK_PhJ_v1
chr1	100728012	100740274	PTmerged21	12262	+	PTmerged21	DBA_2J_v1
chr1	101365136	101394858	PTmerged17	29722	-	PTmerged17	CBA_J_v1
chr1	101661743	101682918	PTmerged21	21175	+	PTmerged21	A_J_v1
chr1	101756519	101767638	PTmerged21	11119	+	PTmerged21	BALB_cJ_v1
chr1	101793671	101803940	PTmerged18	10269	+	PTmerged18	CBA_J_v1
chr1	102034109	102044320	PTmerged19	10211	+	PTmerged19	CBA_J_v1
chr1	102978616	102999733	PTmerged16	21117	+	PTmerged16	NOD_ShiLtJ_v1
chr1	103243799	103254762	PTmerged21	10963	+	PTmerged21	GRCm39
chr1	104323739	104333691	PTmerged21	9952	+	PTmerged21	WSB_EiJ_v1
chr1	104435753	104451505	PTmerged21	15752	+	PTmerged21	AKR_J_v1
chr1	104486899	104513822	PTmerged17	26923	-	PTmerged17	NOD_ShiLtJ_v1
chr1	104519445	104530810	PTmerged21	11365	+	PTmerged21	NZO_HlLtJ_v1
chr1	104880050	104891008	PTmerged21	10958	+	PTmerged21	C3H_HeJ_v1
chr1	104895835	104906064	PTmerged18	10229	+	PTmerged18	NOD_ShiLtJ_v1
chr1	105127992	105138208	PTmerged19	10216	+	PTmerged19	NOD_ShiLtJ_v1
chr1	105295913	105307265	PTmerged21	11352	+	PTmerged21	129S1_SvImJ_v1
chr1	105442448	105448441	PTmerged20	5993	+	PTmerged20	NOD_ShiLtJ_v1
chr1	106558947	106570796	PTmerged21	11849	+	PTmerged21	LP_J_v1
chr1	109456658	109468495	PTmerged21	11837	+	PTmerged21	C57BL_6NJ_v1
chr1	113081206	113104603	PTmerged21	23397	+	PTmerged21	CBA_J_v1
chr1	114402557	114408265	PTmerged22	5708	-	PTmerged22	FVB_NJ_v1
chr1	114641300	114647174	PTmerged22	5874	-	PTmerged22	PWK_PhJ_v1
chr1	114784994	114797872	PTmerged23	12878	+	PTmerged23	FVB_NJ_v1
chr1	115030359	115041930	PTmerged23	11571	+	PTmerged23	PWK_PhJ_v1
chr1	115672036	115677729	PTmerged22	5693	-	PTmerged22	DBA_2J_v1
chr1	115676882	115685951	PTmerged24	9069	-	PTmerged24	FVB_NJ_v1
chr1	115925540	115934579	PTmerged24	9039	-	PTmerged24	PWK_PhJ_v1
chr1	116055087	116066405	PTmerged23	11318	+	PTmerged23	DBA_2J_v1
